FIPS,county,IRR2000,IRR2010,pct_change_proprietors_2000_2017,proprietors_2000,proprietors_2017,pct_proprietors_employment_2000,pct_proprietors_employment_2010,pct_proprietors_employment_2017,total_employment_2017,wage_salary_jobs_2017,pct_change_pro_emp_2000_2017,pct_change_pro_emp_2010_2017,pct_broadband_FCC,pct_broadband_MS,state,venturedensitymay18,venturedensitynov18,venturedensityfeb19,venturedensitysep19,venturedensityoct19,venturedensitynov19,venturedensitydec19,highlyactive_vdmay18,highlyactive_vdnov18,highlyactive_vdfeb19,highlyactive_vdsep19,highlyactive_vdoct19,highlyactive_vdnov19,highlyactive_vddec19,prosperityindex2016,prosperity2007,change_prosperity,frac_BB.sept,frac_BB.oct,frac_BB.nov,frac_BB.dec,emp_cbp_2012,est_cbp_2012,est_50_cbp_2012,est_10_cbp_2012,pct_50_est_cbp_2012,pct_10_est_cbp_2012,emp_cbp_2017,est_cbp_2017,est_50_cbp_2017,est_10_cbp_2017,pct_50_est_cbp_2017,pct_10_est_cbp_2017,emp_cbp_2018,est_cbp_2018,est_50_cbp_2018,est_10_cbp_2018,pct_50_est_cbp_2018,pct_10_est_cbp_2018,neest_nemp_2012,nonfarmneest_nemp_2012,pct_nonfarmneest_nemp_2012,neest_nemp_2017,nonfarmneest_nemp_2017,pct_nonfarmneest_nemp_2017,neest_nemp_2018,nonfarmneest_nemp_2018,pct_nonfarmneest_nemp_2018,chg_pct_nonfarmneest_nemp_2012_2018,pct_fixed_acs_2018,pct_nobroadband_acs_2018,pct_cellular_acs_2018,pct_sat_acs_2018,pct_anybroadband_acs_2018,totalemp_bea_2012,totalemp_bea_2018,salaryemp_bea_2012,salaryemp_bea_2018,proprietors_bea_2012,proprietors_bea_2018,nonfarmproprietors_bea_2012,nonfarmproprietors_bea_2018,pct_nonfarm_bea_2012,pct_nonfarm_bea_2018,pct_chg_bea_2012_2018,emp_abs_2012,firm_2012,emp_abs_2017,firm_2017,chg_firm_2012_2017,RUCC_2013,metro_desc,pctboomers_2019,pctgenx_2019,pctmilennial_2019,population_2019,pctlessthanhigh_2019,pctbachelors_2019,pctgraduate_2019,pctagriculture_2019,pctconstruction_2019,pctmanufacture_2019,pctwholesale_2019,pctretail_2019,pcttransportation_2019,pctinformation_2019,pctfinance_2019,pctprofessional_2019,pctedu_healthcare_social_2019,pctarts_ent_2019,pctother_occupation_2019,pctpublic_admin_2019,pct_self_employed_2019,venturedensity_mean,highlyactive_vd_mean,pct_broadband_mlab,pct_broadband_FCC_2019,mediandown,medianup,prom_provider,prom_tech
48411,San Saba County,0.6,0.6,0.223870533,1483,1815,0.3987,0.4888,0.478891821,3790,1975,0.0802,-0.0099,0.72,0.12,Texas,0.54412514,1.377316833,1.445332408,1.731927752,1.801962614,1.78840363,1.769578338,0.341408938,0.425097764,0.357082129,0.479439413,0.449323356,0.424119504,0.479439413,34.54113388,23.12880325,11.41233063,0.08957337620348797,0.08420497657598976,0.06873306934549994,0.06994389156754292,818,153,152,131,0.9934640522875817,0.8562091503267973,869,156,156,134,1,0.8589743589743589,827,146,145,122,0.9931506849315068,0.8356164383561644,605,547,0.1600819432250512,617,1067,0.2815303430079156,618,1089,0.27716976329854925,0.8580036909251385,55.5,28.7,11.1,4.9,71.3,3417,3929,1678,2097,1739,1832,1066,1150,0.311969563944981,0.2926953423262917,-0.019274221618689302,823,205,993,161,-44,7,Nonmetro,0.2574731626754748,0.19124690338563172,0.26886870355078446,6055,25.799999999999997,10.6,3.8,25.1,14.8,5.9,1.5,9,3.3,0.5,5.1,2.4,15.5,5.5,4.7,6.6,11.9,1.4940923878571428,0.422272931,0.07811382842313015,"0,4399680",8,"1,3","ViaSat, Inc.",60
48413,Schleicher County,0.62,0.62,0.164345404,718,836,0.4229,0.4185,0.471783296,1772,936,0.0489,0.0533,NA,0.04,Texas,0.756859064,1.261431694,1.229895949,1.620469093,1.620469093,1.620469093,1.663112998,0.473036885,0.50457269,0.50457269,0.859352574,0.597014904,0.773417391,0.830707606,32.2942009,25.683704380000002,6.610496521,0.0925591554102709,0.05112445006399378,0.16419566565869428,0.18535131265398877,453,54,52,41,0.9629629629629629,0.7592592592592593,498,53,51,40,0.9622641509433962,0.7547169811320755,545,52,49,38,0.9423076923076923,0.7307692307692307,267,198,0.1026438569206843,296,482,0.27200902934537247,292,526,0.29287305122494434,1.0597968293058335,54.4,31.1,4.3,12.7,68.9,1929,1796,1164,997,765,799,487,512,0.2524624157594609,0.28507795100222716,0.03261553524276628,277,33,312,44,11,8,Nonmetro,0.2534908700322234,0.24382384532760473,0.23845327604726102,2793,21.5,12.8,3.6,21.2,8.8,2.4,3.3,8,6.9,1.4,8.1,6.9,24.2,2.3,3.8,2.5,4,1.3961009977142858,0.6489535342857143,0.12330764594673693,"0,3867790",4,"1,3",GCI Communication Corp.,60
48415,Scurry County,0.55,0.55,0.276041667,2496,3185,0.2802,0.2932,0.309463661,10292,7107,0.0293,0.0163,0.77,0.3,Texas,0.057756729,0.739286125,0.08663509,1.391304374,1.478214145,1.391304374,1.478260875,0.157387093,0.15594317,0.023102691,0.192702445,0.35424456,0.171756523,0.167567341,53.26224899,59.25289917,-5.990650177,0.34258908171334035,0.49405220769806374,0.3438354780872658,0.27023182031796494,5418,425,405,281,0.9529411764705882,0.6611764705882353,5733,415,399,283,0.9614457831325302,0.6819277108433734,4929,415,397,283,0.9566265060240964,0.6819277108433734,1089,1053,0.09493328525063109,1099,1794,0.17431014380101048,1105,1933,0.1903683277526098,0.7823791182079952,52.9,29,7.8,13.3,71,11092,10154,8125,7088,2967,3066,2354,2450,0.21222502704652002,0.24128422296631868,0.029059195919798664,5499,328,5520,397,69,7,Nonmetro,0.20170029336047415,0.2510327486080345,0.2729449799437227,16703,22.200000000000003,10.5,6.1,21.7,8.1,3.2,1.9,16.4,6.5,0.4,4.5,4.1,17.4,6.5,4.6,4.7,10.2,0.946108816,0.17467197471428572,0.3626771469541587,"0,4071637",15,"2,0","ViaSat, Inc.",60
48417,Shackelford County,0.61,0.61,1.033477322,926,1883,0.4984,0.5158,0.565295707,3331,1448,0.0669,0.0495,0.4,0.03,Texas,0.932891965,2.136623621,1.62503767,1.847497582,1.955075622,1.948270082,1.981860876,0.420148611,0.451399326,0.150466442,0.62086652,0.182681769,0.610743696,0.617492246,12.01760006,61.48960114,-49.47200012,0,0.1883532370778718,0.20151286239930663,0.13480095465744638,1301,134,128,105,0.9552238805970149,0.7835820895522388,1182,133,130,102,0.9774436090225563,0.7669172932330827,1196,130,127,98,0.9769230769230769,0.7538461538461538,447,410,0.13307367737747486,506,914,0.2743920744521165,506,912,0.27695110841178255,0.8851455907189786,43.2,28.9,19.5,11,71.1,3081,3293,1665,1542,1416,1751,1213,1541,0.3937033430704317,0.46796234436683876,0.07425900129640706,1327,160,857,105,-55,8,Nonmetro,0.2805513016845329,0.21776416539050536,0.20336906584992342,3265,15.400000000000006,17.1,7.8,18.4,6.6,1.5,1.1,14,6,2,0.9,6.9,16.1,12.2,9.7,4.6,9.1,1.7753224882857144,0.43625694428571427,0.1311667635336562,"0,4035473",12,"2,0","ViaSat, Inc.",60
48419,Shelby County,0.53,0.53,0.155084999,3353,3873,0.287,0.2924,0.308876306,12539,8666,0.0219,0.0165,0.12,0.04,Texas,0.513518751,1.346041679,1.213771582,3.01145339,2.120814323,3.031200647,3.006516695,0.286445528,0.303442895,0.225637034,1.131272968,0.665377617,1.135797985,1.135797985,6.927800179,9.278420448,-2.35062027,0.05650413557022352,0.025261492972796926,0.023090015483253887,0.022131500018386718,7192,537,511,401,0.9515828677839852,0.7467411545623837,6407,496,482,377,0.9717741935483871,0.7600806451612904,6560,501,483,372,0.9640718562874252,0.7425149700598802,1672,1546,0.11961315280464217,1644,2901,0.23135816253289737,1725,2839,0.21843502346695393,0.7211559531239166,32,34.5,14.4,22.6,65.5,12925,12997,9206,9018,3719,3979,2784,3058,0.2153965183752418,0.2352850657844118,0.01988854740917001,6669,501,5731,445,-56,7,Nonmetro,0.22861438632586847,0.23284798607264381,0.22936614702856692,25274,25,10.9,3.6,13.5,10.9,13.9,2,9.4,4.6,1,4.2,3.5,22.2,6.6,5.4,2.8,10.4,2.034759581,0.697681716,0.03174678601116526,"0,3907271",10,"1,3","ViaSat, Inc.",60
48421,Sherman County,0.62,0.62,0.049766719,643,675,0.3691,0.3926,0.407608696,1656,981,0.0385,0.015,0.4,0.06,Texas,2.117953777,0.456174642,3.87748456,1.429559588,1.418030858,1.394973516,1.406502247,0.167123884,0.032583904,0.814597607,0.354289147,0.380447328,0.361827225,0.339213014,37.77190018,48.87738037,-11.10548019,0.04958526182693084,0.05964519174132607,0.1055543564948749,0,404,58,57,46,0.9827586206896551,0.7931034482758621,321,62,60,50,0.967741935483871,0.8064516129032258,345,63,61,50,0.9682539682539683,0.7936507936507936,232,194,0.12049689440993788,213,351,0.21195652173913043,235,361,0.20976176641487507,0.6999633162142335,62.7,24.6,8.5,8.4,75.4,1610,1721,973,1029,637,692,368,402,0.22857142857142856,0.2335851249273678,0.0050136963559392345,315,44,269,47,3,9,Nonmetro,0.21343481138318995,0.24652547981469225,0.2313037723362012,3022,23.5,15.3,4.4,26.7,6.3,10.1,2.9,12.2,7.4,0.5,2.7,3.8,16.6,3.6,5.6,1.8,14.5,1.7286684554285714,0.35001172985714285,0.053696202515782956,"0,4674080",15,"2,0","ViaSat, Inc.",60
48423,Smith County,0.43,0.41,0.822672414,23200,42286,0.2099,0.2661,0.28216626,149862,107576,0.0723,0.0161,0.9,0.53,Texas,1.805729389,3.84855175,4.038317204,3.019173384,2.939650297,3.04718852,3.039799929,0.7510975,0.764977574,0.801838517,0.618185708,0.555072665,0.595060177,0.597598311,41.44381332,46.32674408,-4.882930756,0.34050638659632887,0.3379165930155714,0.43448152017642283,0.3882056799057166,86158,5554,5244,3890,0.9441843716240548,0.7003961109110551,89833,5822,5505,4053,0.94555135692202,0.6961525249055307,93327,5920,5589,4158,0.9440878378378378,0.7023648648648648,17046,13812,0.1014290540044355,19365,30455,0.20322029600565855,19718,33601,0.22158401477182801,0.8937994215445881,54.9,20.3,18.1,8.8,79.7,136174,151640,99140,108512,37034,43128,34361,40471,0.25233157577804866,0.26688868372461094,0.014557107946562287,81331,4645,80923,4668,23,3,Metro,0.21617952232213825,0.23310748396354902,0.26678295689384796,232751,14.799999999999997,17.4,8.4,3,7.5,7.5,2.6,13.5,4.6,2.5,4.6,8.3,27.6,9.5,5.7,3.1,6.8,3.1054872104285716,0.669118636,0.37527754492350995,"0,3885495",8,"2,0","ViaSat, Inc.",60
48425,Somervell County,0.55,0.54,0.58362069,1160,1837,0.234,0.2784,0.31842607,5769,3932,0.0844,0.04,1,0.14,Texas,2.144586563,4.127752781,4.277643204,5.700586319,5.298168182,5.660628796,5.753862858,0.743357897,0.668742061,0.86475271,1.208036579,1.114464045,1.119023375,1.159291342,26.57699966,71.58889771,-45.01189423,0.13153143137249024,0.13169658336484796,0.1093018484414385,0.16402771031326438,3287,187,177,134,0.946524064171123,0.7165775401069518,3500,209,198,149,0.9473684210526315,0.7129186602870813,3304,205,193,146,0.9414634146341463,0.7121951219512195,718,611,0.10745691171297925,835,1400,0.24267637372161552,903,1634,0.27741935483870966,0.9585488791616925,50,27.4,11.8,11.7,72.6,5686,5890,4112,3967,1574,1923,1266,1611,0.22265212803376716,0.2735144312393888,0.05086230320562163,4050,174,2543,135,-39,1,Metro,0.26117440841367223,0.2540534618755478,0.22447414548641542,9128,12.200000000000003,18,6,14.8,5.8,8,0.9,8.3,7.9,0.2,4.7,10.6,18.2,11.3,6.8,2.6,6.3,4.709032671857143,0.9825240012857143,0.13413939337301028,"0,5428927",25,"3,0",AMG Technology Investment Group,60
48427,Starr County,0.5,0.5,0.25592173,5826,7317,0.3503,0.3051,0.302193037,24213,16896,-0.0481,-0.0029,0.91,0.37,Texas,0.174581006,0.360271722,0.390426606,0.334586948,0.72472024,0.330696404,0.3332901,0.068118341,0.066658206,0.077767901,0.069503719,0.102076918,0.062187534,0.059748808,4.73210001,14.79329491,-10.06119537,0.33620141651264324,0.26462303378193963,0.36843359855568053,0.3528713597868343,9876,542,520,392,0.959409594095941,0.7232472324723247,8656,564,540,400,0.9574468085106383,0.7092198581560284,9291,579,557,399,0.9620034542314335,0.689119170984456,6670,5833,0.2569377147387895,6845,12158,0.5021269565935654,7161,12459,0.5113902228789557,0.8653280607287475,41.6,46.5,8.1,4.8,53.5,22702,24363,15910,16645,6792,7718,5752,6665,0.25336974715884064,0.2735705783360013,0.02020083117716065,9334,469,7500,NA,NA,4,Nonmetro,0.14716940262714093,0.2266334534989866,0.2759890458434546,64633,48.5,7.3,3.1,7.2,10.4,2.2,1.2,9.8,6.1,0.4,2.6,4.7,39.9,5.9,5.3,4.2,7.5,0.3783675751428571,0.07229448957142857,0.33053235215927446,"0,5618867",25,"3,0","ViaSat, Inc.",60
48429,Stephens County,0.57,0.58,0.48359333,1859,2758,0.3619,0.4045,0.450948332,6116,3358,0.089,0.0464,0.99,0.16,Texas,0.030652907,1.869827271,0.061305813,4.729729652,4.729729652,4.05405426,4.05405426,0.275876164,0.275876164,0,0.638411054,0,0.62777088,0.649051229,NA,NA,-13.24658203,0.18318999508282785,0.24335238230461037,0.3144172321123933,0.3370023866436159,2371,259,249,206,0.9613899613899614,0.7953667953667953,2032,249,243,204,0.9759036144578314,0.8192771084337349,2060,248,240,202,0.967741935483871,0.8145161290322581,902,857,0.14167631013390644,890,1561,0.2552321778940484,915,1648,0.275723607160783,0.8509820314298523,51.7,29.3,8.9,15.4,70.7,6049,5977,3599,3403,2450,2574,2050,2169,0.33889899156885434,0.3628910824828509,0.023992090913996567,3495,275,1751,224,-51,7,Nonmetro,0.24749092462096947,0.2308349348708093,0.2550715353405936,9366,22.900000000000006,11.1,5.5,14.5,9.2,8.8,1.5,9.6,8.1,0.7,4.4,6.7,17.1,6.9,6.6,6.1,16.6,2.7899076878571427,0.3524264987142857,0.26949049903586186,"0,5465482",25,"3,0","ViaSat, Inc.",60
48431,Sterling County,0.65,0.66,0.264550265,378,478,0.433,0.3991,0.468168462,1021,543,0.0352,0.0691,NA,0.06,Texas,0.324412018,1.054339051,1.216544986,1.605995774,1.605995774,1.605995774,1.498929381,0.081103005,0.081103005,0.243309006,0.32119914,0.321199149,0.21413276,0.21413276,40.78879929,55.12189865,-14.33309937,0.056285972884624204,0,0,0,347,36,35,26,0.9722222222222222,0.7222222222222222,306,51,48,43,0.9411764705882353,0.8431372549019608,296,50,49,40,0.98,0.8,159,135,0.13170731707317074,160,266,0.2605288932419197,162,287,0.28137254901960784,0.9225483344980201,32.5,24.2,32.3,16.7,75.8,1025,1020,608,539,417,481,352,412,0.3434146341463415,0.403921568627451,0.0605069344811095,442,32,122,20,-12,8,Nonmetro,0.1959721146398141,0.2509682416731216,0.24167312161115415,1291,14.099999999999994,9.1,6.8,30.5,5.5,0.7,4.3,14.8,7.5,0,1.5,1.7,21.1,3.4,2,7,10.6,1.273173251142857,0.2108826892857143,0.014071493221156051,"0,3615329",4,"1,3",GCI Communication Corp.,60
48433,Stonewall County,0.64,0.65,0.144012945,618,707,0.4932,0.5039,0.540519878,1308,601,0.0473,0.0366,0.8,0.27,Texas,0.567721009,1.135442019,1.135442019,1.674641132,1.674641132,1.794258356,1.91387558,0.243309021,0.243309021,0.243309006,0.421229983,0.358851671,0.336983986,0.379106984,16.8307991,26.59289932,-9.76210022,0.3470968327885159,0.7157423008959128,0.7388804954641244,0.7414052506159551,375,46,45,34,0.9782608695652174,0.7391304347826086,458,50,48,39,0.96,0.78,452,49,47,41,0.9591836734693877,0.8367346938775511,143,110,0.08513931888544891,153,271,0.20718654434250763,151,269,0.222682119205298,1.012226184411615,55.5,29.4,8.1,9.6,70.6,1292,1208,647,585,645,623,330,302,0.25541795665634676,0.25,-0.005417956656346756,374,37,374,NA,NA,9,Nonmetro,0.2874074074074074,0.20814814814814814,0.18074074074074073,1350,10.599999999999994,9.7,3.9,20.6,7.5,1,2.2,10.4,13.8,0,7.5,0.9,22.9,2.9,2.2,8,7.3,1.413717321,0.31801423885714286,0.635781219941127,"0,5230363",25,"3,0","ViaSat, Inc.",60
48435,Sutton County,0.62,0.62,0.12543153,869,978,0.318,0.2726,0.322134387,3036,2058,0.0041,0.0495,NA,0.16,Texas,0.76219511,2.515244007,1.753048778,2.416918516,2.416918516,2.215508461,2.282645226,0.355691075,0.381097585,0.076219514,0.590938935,0.335683107,0.787918549,0.755088637,18.72369957,31.21079826,-12.48709869,0.13883873311540637,0.03976346116088405,0.1285009557328912,0.07669709489130569,1326,140,136,99,0.9714285714285714,0.7071428571428572,1049,127,124,99,0.9763779527559056,0.7795275590551181,1037,118,115,91,0.9745762711864406,0.7711864406779662,415,393,0.10956230833565654,436,764,0.2516469038208169,396,699,0.23464249748237664,0.8181635633442862,48.5,42.7,3.5,8.9,57.3,3587,2979,2708,2021,879,958,698,764,0.19459158070811264,0.2564618999664317,0.06187031925831907,4496,120,445,123,3,7,Nonmetro,0.2502648305084746,0.2402012711864407,0.2184851694915254,3776,24.700000000000003,14,3.7,28,7.3,4.6,2.5,12.3,5.4,0.7,3.1,6.2,13.8,10.6,3.4,2,11.9,2.051782659142857,0.46894820028571427,0.09595006122512183,"0,3834881",4,"1,3","ViaSat, Inc.",60
48437,Swisher County,0.57,0.58,0.013667426,1317,1335,0.3349,0.3775,0.395321291,3377,2042,0.0604,0.0178,0.78,0.17,Texas,0.274905086,0.746170938,0.667626679,1.634776115,1.740772009,1.671930194,1.690507174,0.078544311,0.091635033,0.130907193,0.265915832,0.21963045,0.250273733,0.265915855,14.80410004,37.15243149,-22.34833145,0.6375247949176823,0.4897184164024667,0.4556429722028767,0.4530809864875281,1042,149,146,123,0.9798657718120806,0.825503355704698,954,134,132,113,0.9850746268656716,0.8432835820895522,911,133,132,108,0.9924812030075187,0.8120300751879699,480,394,0.11215485340165102,483,791,0.2342315664791235,479,752,0.22314540059347182,0.7491040361864998,47.9,22.6,22.7,8.4,77.4,3513,3370,2088,2020,1425,1350,931,832,0.2650156561343581,0.24688427299703264,-0.018131383137325485,819,104,1052,170,66,6,Nonmetro,0.20684061105853724,0.2244153035014195,0.26821684466675677,7397,26.799999999999997,9.5,3.3,18.6,6.2,6.4,3.7,14.7,6.2,1.4,2.6,4.4,18.8,5.1,5.7,6.2,13.3,1.2038125992857143,0.1861174867142857,0.5089917925026385,"0,5090909",25,"3,0","ViaSat, Inc.",60
48439,Tarrant County,0.19,0.16,1.261634692,140528,317823,0.1595,0.2306,0.254362383,1249489,931666,0.0949,0.0238,1,0.6,Texas,2.052087545,5.677912712,4.608198166,4.758993626,5.12365675,4.789152622,4.786836147,1.113173723,1.125682831,0.89600718,1.170804258,1.023409009,1.1342597190000001,1.132672653,60.03509903,62.60684586,-2.571746826,0.3837815606427425,0.38349322061940866,0.44125986118923133,0.4707311884386554,704456,38287,35806,26432,0.935199937315538,0.6903648758064095,790048,42162,39254,28667,0.9310279398510507,0.6799250509937859,805016,42789,39824,29156,0.930706489985744,0.6813900768889201,149232,131538,0.12026496363378698,178338,317870,0.2543999987194765,186406,307053,0.23709173403053554,0.7657940839538918,70.5,15.3,10.5,6.5,84.7,1093735,1295081,832550,956968,261185,338113,260086,337015,0.2377961754904067,0.26022696649862054,0.022430791008213824,709807,28060,852969,31032,2972,1,Metro,0.1869280361852353,0.2644927622395084,0.2877786840997567,2102515,14.400000000000006,21,10.4,1.2,7.2,10.2,3.5,11.6,8,1.8,7.9,10.7,19.8,9.4,5.2,3.4,5.8,4.5424053668571425,1.0851441961428572,0.4198164577225095,"0,5442693",25,"3,0","SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",60
48441,Taylor County,0.44,0.44,0.407097464,15893,22363,0.2046,0.2282,0.24794882,90192,67829,0.0433,0.0197,0.97,0.51,Texas,1.187571168,2.789978743,2.787760496,1.88244462,3.112061739,1.882913947,1.871650219,0.622759879,0.632237434,0.642589867,0.491847889,0.810208857,0.474013714,0.475421688,45.66899109,45.55854416,0.11044693,0.3166749571748917,0.33626383570392887,0.41015582027793906,0.4710875840196953,53566,3379,3201,2378,0.9473216928085232,0.7037585084344481,54640,3477,3287,2429,0.9453551912568307,0.6985907391429393,56046,3451,3254,2406,0.9429150970733121,0.6971892205157926,9596,8759,0.10139961334089673,10225,17369,0.19257805570338832,10474,19052,0.20876387503972124,0.9062041755193173,63.4,25.1,6.9,6.6,74.9,86381,91261,65858,69578,20523,21683,19478,20653,0.22548940160451952,0.22630696573563736,8.175641311178317e-4,51700,2816,47687,2565,-251,3,Metro,0.18830867757219236,0.21220134169842214,0.3140747931669009,138034,11.599999999999994,16.2,8.3,2.3,6.8,6,1.9,12.8,5,1.1,6.9,6.2,28.3,9.9,5.6,6.9,5.9,2.2163401331428574,0.5927256182857142,0.3835455492941137,"0,5021825",25,"3,0","ViaSat, Inc.",60
48443,Terrell County,0.69,0.7,-0.295081967,305,215,0.3576,0.3568,0.381882771,563,348,0.0243,0.0251,0.05,0.32,Texas,6.169665813,1.413881779,13.62467861,0.976253331,3.139471531,0.993843436,0.976253271,-0.201486841,0.257069409,2.442159414,0.193491648,1.349014759,0.184696575,0.175901502,2.862400055,35.99879837,-33.13639832,0.19834104730772337,0,0,0.09267565632699439,90,17,17,14,1,0.8235294117647058,50,15,12,12,0.8,0.8,49,14,11,11,0.7857142857142857,0.7857142857142857,87,54,0.07976366322008863,79,126,0.22380106571936056,92,148,0.2534246575342466,0.9880059970014993,44.9,53.3,0.5,5.6,46.7,677,584,427,349,250,235,179,162,0.26440177252584934,0.2773972602739726,0.012995487748123258,79,15,174,NA,NA,9,Nonmetro,0.33118556701030927,0.20489690721649484,0.16494845360824742,776,18.5,9.5,5.9,12.5,4.4,6.7,0,2.3,12.2,1.7,2,19.2,19.5,1.2,8.4,9.9,18.9,3.8991496815714286,0.6286923522857143,0.07275417590867944,"0,3530093",3,"1,3","Big Bend Telephone Company, Inc.",60
48445,Terry County,0.55,0.56,0.042768711,1777,1853,0.3023,0.3005,0.310645432,5965,4112,0.0083,0.0101,0.47,0.26,Texas,0.526564002,1.171015382,1.31248033,1.686270475,1.932552338,1.748724937,1.779952168,0.235774919,0.290789068,0.259352416,0.4335545,0.275394052,0.381002435,0.413847482,21.92415047,17.80020332,4.123947144,0.12876172829251398,0.1789355752239782,0.26868381653240886,0.24045575695652596,2430,255,246,203,0.9647058823529412,0.796078431372549,2210,232,226,182,0.9741379310344828,0.7844827586206896,2135,221,214,169,0.9683257918552036,0.7647058823529411,631,490,0.08333333333333333,702,1123,0.18826487845766973,795,1333,0.21902727571475517,0.9001843933458921,43.1,33.8,17.8,7.3,66.2,5880,6086,4088,4129,1792,1957,1245,1402,0.21173469387755103,0.2303647716069668,0.018630077729415773,1963,260,1993,258,-2,6,Nonmetro,0.19688741185053094,0.2277701223960444,0.2707303234173624,12337,31.599999999999994,8.3,3.7,23.1,8.6,1.6,8.1,6.3,6.1,1.4,3.3,2.8,21,8.3,2.6,6.9,7.5,1.4510799474285714,0.32710212457142857,0.20420921925135677,"0,3914039",15,"2,0","ViaSat, Inc.",60
48447,Throckmorton County,0.64,0.65,0.510998308,591,893,0.5212,0.5392,0.636493229,1403,510,0.1153,0.0973,0.6,0.1,Texas,7.828947544,0.921052635,9.078947067,2.77574873,2.335890532,2.790357828,2.819576263,0.503314197,0.131578952,2.697368383,0.662065111,0.583729863,0.662065065,0.760670519,20.23019981,27.52860069,-7.298400879,0,0,0.1847201238660311,0.37070262530797754,241,48,47,42,0.9791666666666666,0.875,265,50,47,47,0.94,0.94,272,49,47,44,0.9591836734693877,0.8979591836734694,226,168,0.13186813186813187,214,381,0.27156094084105487,221,392,0.3020030816640986,1.03039282425019,48.1,33.1,9.8,14.5,66.9,1274,1298,534,538,740,760,497,513,0.3901098901098901,0.39522342064714944,0.005113530537259325,174,29,197,51,22,9,Nonmetro,0.3077948034643571,0.20519653564290474,0.18854097268487674,1501,14.700000000000003,14.7,4.4,30,3.6,2.6,1,6.5,9.8,1.3,5.3,4,28.7,1.1,3.1,3,12.4,4.078645799857143,0.8572560128571429,0.13885568729350217,"0,4203096",10,"2,0","ViaSat, Inc.",60
48449,Titus County,0.5,0.5,0.333668005,2988,3985,0.1589,0.1739,0.194979939,20438,16453,0.0361,0.0211,0.65,0.29,Texas,0.141138926,2.123220444,0.377393216,0.559058428,1.244449735,0.542244673,0.542244673,0.450066626,0.457167387,0.098183602,0.483462773,0.208894968,0.448555732,0.418884726,13.80132484,14.42050362,-0.619178772,0.34889526197394866,0.4019439522272614,0.36538046478995156,0.3988248934347896,14186,644,607,438,0.9425465838509317,0.6801242236024845,13543,630,589,442,0.9349206349206349,0.7015873015873015,14269,619,575,432,0.9289176090468497,0.6978998384491115,1637,1521,0.07631710988459608,1894,3463,0.1694392797729719,1981,3589,0.17566443150115021,0.882572588645276,32.9,32.7,25.3,13.6,67.3,19930,20431,16394,16462,3536,3969,2807,3259,0.1408429503261415,0.15951250550633841,0.018669555180196917,11963,557,12934,692,135,7,Nonmetro,0.19829007633587786,0.23370992366412213,0.2470534351145038,32750,24.200000000000003,11.7,4.2,3,5,23.5,3.5,15.2,6.2,0.4,3.1,5.2,18.6,8,5.2,3,5.8,0.7899642992857143,0.366459402,0.3787611431064878,"0,4195295",10,"1,3","SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",60
48451,Tom Green County,0.47,0.47,0.441158253,12916,18614,0.2061,0.2339,0.260157375,71549,52935,0.0541,0.0263,0.88,0.52,Texas,1.401981711,3.24606061,3.152308464,2.0694561,4.294029713,2.0819420810000002,2.076513529,0.682828248,0.704431295,0.676047623,0.46664509,0.369555563,0.440241396,0.451557245,59.88463211,50.53570175,9.348930359,0.2683043872019245,0.3337712105553714,0.33359159835644425,0.34298654117280164,37041,2646,2510,1906,0.9486016628873771,0.7203325774754347,39840,2771,2629,1985,0.9487549621075424,0.7163478888487911,41157,2755,2613,1940,0.9484573502722323,0.7041742286751361,7754,7045,0.10378303526708112,8694,15770,0.2204083914520119,8912,16013,0.22160868000775,0.8882275216497978,60.8,25.1,9.1,6.4,74.9,67882,72258,51860,54070,16022,18188,14936,17102,0.22002887363365842,0.2366796756068532,0.016650801973194795,37902,2021,40372,2265,244,3,Metro,0.20263422818791946,0.22151006711409396,0.3005704697986577,119200,14.299999999999997,16.6,7.6,6.9,7.5,6.1,2.5,13.1,3.7,1.8,5.3,8.4,25.7,8.7,4.8,5.5,7.3,2.6174703154285712,0.5416152085714285,0.31966343432163546,"0,3916543",6,"1,3",Frontier Communications Corporation,60
